ID,ID_Rest,Name,Description,Price,Category
4636,89,Макіато,"MISCELA SUPER BLEND
100 % Arabica
Мигдаль - Цитрусові фрукти - Свіжі фрукти.
Лагідна та вишукана. Miscela Super Blend складається з відбірних кавових зерен 100% арабіки, відома своїм гармоній- ним поєднанням кислотності та гіркоти. Завдяки своєму аро...",54.0,КАВА БЛЕНД 100 % АРАБІКА
4637,89,Американо,"MISCELA SUPER BLEND
100 % Arabica
Мигдаль - Цитрусові фрукти - Свіжі фрукти.
Лагідна та вишукана. Miscela Super Blend складається з відбірних кавових зерен 100% арабіки, відома своїм гармоній- ним поєднанням кислотності та гіркоти. Завдяки своєму аро...",50.0,КАВА БЛЕНД 100 % АРАБІКА
4638,89,Еспресо,"MISCELA SUPER BLEND
100 % Arabica
Обсяг - 30 мл.
Мигдаль - Цитрусові фрукти - Свіжі фрукти.
Лагідна та вишукана. Miscela Super Blend складається з відбірних кавових зерен 100% арабіки, відома своїм гармоній- ним поєднанням кислотності та гіркоти. Зав...",48.0,КАВА БЛЕНД 100 % АРАБІКА
4639,89,Раф,"Excellent specialty coffee.
MEXICO “MICROLOT LORENZO INTZIN”
Характеристики та сенсорні ноти: солодка кава з нотами лісового горіха, характеризується ароматами меду, манго та карамелі.",102.0,Excellent Specialty Coffee Mexico 100 % Arabica
4640,89,Мокачіно,"Excellent specialty coffee.
MEXICO “MICROLOT LORENZO INTZIN”
Характеристики та сенсорні ноти: солодка кава з нотами лісового горіха, характеризується ароматами меду, манго та карамелі.",90.0,Excellent Specialty Coffee Mexico 100 % Arabica
4641,89,Лате (350мл),"Excellent specialty coffee.
MEXICO “MICROLOT LORENZO INTZIN”
Характеристики та сенсорні ноти: солодка кава з нотами лісового горіха, характеризується ароматами меду, манго та карамелі.",86.0,Excellent Specialty Coffee Mexico 100 % Arabica
4642,89,Капучино (350мл),"Excellent specialty coffee.
MEXICO “MICROLOT LORENZO INTZIN”
Характеристики та сенсорні ноти: солодка кава з нотами лісового горіха, характеризується ароматами меду, манго та карамелі.",84.0,Excellent Specialty Coffee Mexico 100 % Arabica
4643,89,Кероб Coffe,"Excellent specialty coffee.
MEXICO “MICROLOT LORENZO INTZIN”
Характеристики та сенсорні ноти: солодка кава з нотами лісового горіха, характеризується ароматами меду, манго та карамелі.",82.0,Excellent Specialty Coffee Mexico 100 % Arabica
4644,89,Флет-вайт,"Excellent specialty coffee.
MEXICO “MICROLOT LORENZO INTZIN”
Характеристики та сенсорні ноти: солодка кава з нотами лісового горіха, характеризується ароматами меду, манго та карамелі.",78.0,Excellent Specialty Coffee Mexico 100 % Arabica
4645,89,Лате (250мл),"Excellent specialty coffee.
MEXICO “MICROLOT LORENZO INTZIN”
Характеристики та сенсорні ноти: солодка кава з нотами лісового горіха, характеризується ароматами меду, манго та карамелі.",77.0,Excellent Specialty Coffee Mexico 100 % Arabica
4646,89,Айс лате,"Excellent specialty coffee.
MEXICO “MICROLOT LORENZO INTZIN”
Характеристики та сенсорні ноти: солодка кава з нотами лісового горіха, характеризується ароматами меду, манго та карамелі.",77.0,Excellent Specialty Coffee Mexico 100 % Arabica
4647,89,Капучино (250мл),"Excellent specialty coffee.
MEXICO “MICROLOT LORENZO INTZIN”
Характеристики та сенсорні ноти: солодка кава з нотами лісового горіха, характеризується ароматами меду, манго та карамелі.",75.0,Excellent Specialty Coffee Mexico 100 % Arabica
4648,89,Капучино (175мл),"Excellent specialty coffee.
MEXICO “MICROLOT LORENZO INTZIN”
Характеристики та сенсорні ноти: солодка кава з нотами лісового горіха, характеризується ароматами меду, манго та карамелі.",65.0,Excellent Specialty Coffee Mexico 100 % Arabica
4649,89,Допіо,"Excellent specialty coffee.
MEXICO “MICROLOT LORENZO INTZIN”
Характеристики та сенсорні ноти: солодка кава з нотами лісового горіха, характеризується ароматами меду, манго та карамелі.",64.0,Excellent Specialty Coffee Mexico 100 % Arabica
4650,89,Американо з молоком,"Excellent specialty coffee.
MEXICO “MICROLOT LORENZO INTZIN”
Характеристики та сенсорні ноти: солодка кава з нотами лісового горіха, характеризується ароматами меду, манго та карамелі.",64.0,Excellent Specialty Coffee Mexico 100 % Arabica
4651,89,Макіато,"Excellent specialty coffee.
MEXICO “MICROLOT LORENZO INTZIN”
Характеристики та сенсорні ноти: солодка кава з нотами лісового горіха, характеризується ароматами меду, манго та карамелі.",60.0,Excellent Specialty Coffee Mexico 100 % Arabica
4652,89,Американо,"Excellent specialty coffee.
MEXICO “MICROLOT LORENZO INTZIN”
Характеристики та сенсорні ноти: солодка кава з нотами лісового горіха, характеризується ароматами меду, манго та карамелі.
Обсяг - 90 мл.",56.0,Excellent Specialty Coffee Mexico 100 % Arabica
4653,89,Еспресо,"Excellent specialty coffee.
MEXICO “MICROLOT LORENZO INTZIN”
Характеристики та сенсорні ноти: солодка кава з нотами лісового горіха, характеризується ароматами меду, манго та карамелі.
Обсяг - 30 мл.",54.0,Excellent Specialty Coffee Mexico 100 % Arabica
4654,89,Лате (350мл),"Сухофрукти - Карамель
Caffè Bianco відомий бленд (суміш) без кофеїну бренду Caffè Diemme: розумне рішення для всіх, хто бажає насолод- жуватися кавою еспресо, але разом з тим хоче відмовитися від кофеїну. Кава без кофеїну Caffè Bianco має доверше- ни...",104.0,КАВА БЕЗ КОФЕЇНУ 100 % АРАБІКА
4655,89,Раф,"Сухофрукти - Карамель
Caffè Bianco відомий бленд (суміш) без кофеїну бренду Caffè Diemme: розумне рішення для всіх, хто бажає насолод- жуватися кавою еспресо, але разом з тим хоче відмовитися від кофеїну. Кава без кофеїну Caffè Bianco має доверше- ни...",103.0,КАВА БЕЗ КОФЕЇНУ 100 % АРАБІКА
4656,89,Мокачіно,"Сухофрукти - Карамель
Caffè Bianco відомий бленд (суміш) без кофеїну бренду Caffè Diemme: розумне рішення для всіх, хто бажає насолод- жуватися кавою еспресо, але разом з тим хоче відмовитися від кофеїну. Кава без кофеїну Caffè Bianco має доверше- ни...",93.0,КАВА БЕЗ КОФЕЇНУ 100 % АРАБІКА
4657,89,Флет-вайт,"Сухофрукти - Карамель
Caffè Bianco відомий бленд (суміш) без кофеїну бренду Caffè Diemme: розумне рішення для всіх, хто бажає насолод- жуватися кавою еспресо, але разом з тим хоче відмовитися від кофеїну. Кава без кофеїну Caffè Bianco має доверше- ни...",79.0,КАВА БЕЗ КОФЕЇНУ 100 % АРАБІКА
4658,89,Капучино (350мл),"Сухофрукти - Карамель
Caffè Bianco відомий бленд (суміш) без кофеїну бренду Caffè Diemme: розумне рішення для всіх, хто бажає насолод- жуватися кавою еспресо, але разом з тим хоче відмовитися від кофеїну. Кава без кофеїну Caffè Bianco має доверше- ни...",79.0,КАВА БЕЗ КОФЕЇНУ 100 % АРАБІКА
4659,89,Кероб Coffe,"Сухофрукти - Карамель
Caffè Bianco відомий бленд (суміш) без кофеїну бренду Caffè Diemme: розумне рішення для всіх, хто бажає насолод- жуватися кавою еспресо, але разом з тим хоче відмовитися від кофеїну. Кава без кофеїну Caffè Bianco має доверше- ни...",79.0,КАВА БЕЗ КОФЕЇНУ 100 % АРАБІКА
4660,89,Лате 250 мл,"Сухофрукти - Карамель
Caffè Bianco відомий бленд (суміш) без кофеїну бренду Caffè Diemme: розумне рішення для всіх, хто бажає насолод- жуватися кавою еспресо, але разом з тим хоче відмовитися від кофеїну. Кава без кофеїну Caffè Bianco має доверше- ни...",78.0,КАВА БЕЗ КОФЕЇНУ 100 % АРАБІКА
4661,89,Айс лате,"Сухофрукти - Карамель
Caffè Bianco відомий бленд (суміш) без кофеїну бренду Caffè Diemme: розумне рішення для всіх, хто бажає насолод- жуватися кавою еспресо, але разом з тим хоче відмовитися від кофеїну. Кава без кофеїну Caffè Bianco має доверше- ни...",78.0,КАВА БЕЗ КОФЕЇНУ 100 % АРАБІКА
4662,89,Капучино (250мл),"Сухофрукти - Карамель
Caffè Bianco відомий бленд (суміш) без кофеїну бренду Caffè Diemme: розумне рішення для всіх, хто бажає насолод- жуватися кавою еспресо, але разом з тим хоче відмовитися від кофеїну. Кава без кофеїну Caffè Bianco має доверше- ни...",74.0,КАВА БЕЗ КОФЕЇНУ 100 % АРАБІКА
4663,89,Капучино (175мл),"Сухофрукти - Карамель
Caffè Bianco відомий бленд (суміш) без кофеїну бренду Caffè Diemme: розумне рішення для всіх, хто бажає насолод- жуватися кавою еспресо, але разом з тим хоче відмовитися від кофеїну. Кава без кофеїну Caffè Bianco має доверше- ни...",66.0,КАВА БЕЗ КОФЕЇНУ 100 % АРАБІКА
4664,89,Допіо,"Сухофрукти - Карамель
Caffè Bianco відомий бленд (суміш) без кофеїну бренду Caffè Diemme: розумне рішення для всіх, хто бажає насолод- жуватися кавою еспресо, але разом з тим хоче відмовитися від кофеїну. Кава без кофеїну Caffè Bianco має доверше- ни...",66.0,КАВА БЕЗ КОФЕЇНУ 100 % АРАБІКА
4665,89,Американо з молоком,"Сухофрукти - Карамель
Caffè Bianco відомий бленд (суміш) без кофеїну бренду Caffè Diemme: розумне рішення для всіх, хто бажає насолод- жуватися кавою еспресо, але разом з тим хоче відмовитися від кофеїну. Кава без кофеїну Caffè Bianco має доверше- ни...",63.0,КАВА БЕЗ КОФЕЇНУ 100 % АРАБІКА
4666,89,Макіато,"Сухофрукти - Карамель
Caffè Bianco відомий бленд (суміш) без кофеїну бренду Caffè Diemme: розумне рішення для всіх, хто бажає насолод- жуватися кавою еспресо, але разом з тим хоче відмовитися від кофеїну. Кава без кофеїну Caffè Bianco має доверше- ни...",61.0,КАВА БЕЗ КОФЕЇНУ 100 % АРАБІКА
4667,89,Американо,"Сухофрукти - Карамель
Caffè Bianco відомий бленд (суміш) без кофеїну бренду Caffè Diemme: розумне рішення для всіх, хто бажає насолод- жуватися кавою еспресо, але разом з тим хоче відмовитися від кофеїну. Кава без кофеїну Caffè Bianco має доверше- ни...",59.0,КАВА БЕЗ КОФЕЇНУ 100 % АРАБІКА
4668,89,Еспресо,"Сухофрукти - Карамель
Caffè Bianco відомий бленд (суміш) без кофеїну бренду Caffè Diemme: розумне рішення для всіх, хто бажає насолод- жуватися кавою еспресо, але разом з тим хоче відмовитися від кофеїну. Кава без кофеїну Caffè Bianco має доверше- ни...",57.0,КАВА БЕЗ КОФЕЇНУ 100 % АРАБІКА
4669,89,Японський чай Матча лате (150мл),Класичний японський чай Матча приготовлений на молоці,144.0,ЧАЙНА КАРТА
4670,89,Японський чай Матча (80мл),"Це пудра молодого чайного листа подрібненого на кам’яних жорнах. Справжній чай Матча виготовляють лише на плантаціях Японії. Матча чай містить велику кількість антиоксидантів, що покращує роботу імунної системи",120.0,ЧАЙНА КАРТА
4671,89,Чай milky oolong (450мл),"Рідкісний, високоякісний чай, враховуючи спосіб виробництва. В процесі висушування, ще вологі листя - нагріваються молочною парою. Цей процес дозволяє підтримувати колір листя оливково-зелений, надає йому запах і смак виразно-кремовий",84.0,ЧАЙНА КАРТА
4672,89,Індійський чорний чай Дарджилінг (450мл),"Цей унікальний бленд називають - Шампанське серед чаїв. Настій бурштинового кольору дарує витончений аромат мускатного винограду та мигдалю з екзотичними, свіжими та справді
нездоланними нотками",72.0,ЧАЙНА КАРТА
4673,89,Бленд чорного чаю (450мл),"Ретельний відбір індійського та цейлонського чаїв створює міцний настій, ідеальний для хорошого пробудження. Характерний п’янкий аромат з легкими квітковими нотками",72.0,ЧАЙНА КАРТА
4674,89,Чорний чай з бергамотом (450мл),"Непідвладна часу класика, легко розпізнаване поєднання відбірного листя чорного чаю та аромату олії бергамоту. Чай, якому притаманні сильний характер та водночас ніжні цитрусові нотки.",72.0,ЧАЙНА КАРТА
4675,89,Зелений чай з жасмином (450мл),Ароматні пелюстки жасмину з найкращих плантацій дарують ніжний настій з впізнаваним квітковим ароматом,72.0,ЧАЙНА КАРТА
4676,89,Японський зелений чай Сенча (450мл),"Дивовижний аромат цього японського чаю розкриває особливі нотки рослин з властивим ароматом свіжоскошеної трави, які гармонійно поєднані з кисло-гіркими відтінками",72.0,ЧАЙНА КАРТА
4677,89,Білий чай з ароматом орхідеї (450мл),Оксамитові срібні коштовності білого чаю пропонують винятковий настій. Довершений смак чудово поєднується з квітковими та чуттєвими нотками орхідеї,72.0,ЧАЙНА КАРТА
4678,89,Зелений чай з лимоном та імбирем (450мл),"Такі різні три характерні особливості, проте однакове походження: країни Сходу. М’які та ароматні нотки лимону, пекучий та пряний імбир, але понад усе свіже та м’яке листя зеленого чаю",72.0,ЧАЙНА КАРТА
4679,89,Чай Фруктовий бленд полуниці та малини (450мл),Чудова колекція найсмачніших червоних ягід передає справжню атмосферу лісу. Неймовірний вибух смаку та магічний червоний колір допомагають зробити кожну перерву приємною,72.0,ЧАЙНА КАРТА
4680,89,Чай Фруктовий бленд вишні та гранату (450мл),"Спокусливий аромат стиглих вишень лоскоче ніс, а яскраві шматки граната привертають увагу. Досконале поєднання таких відмінних між собою складових частин дарує стійкі фруктові відтінки",72.0,ЧАЙНА КАРТА
4681,89,Чай Фруктовий бленд апельсину та кориці (450мл),Насичений та злегка кислий смак найсоковитіших та найстигліших апельсинів підкорює серця справжніх поціновувачів смаку. Додавання кориці надає бленду екзотичного відтінку з пряними нотками,72.0,ЧАЙНА КАРТА
4682,89,Чай Фруктовий бленд персику та імбиру (450мл),"Унікальна солодкість персика та захоплююча пряність імбиру зливаються в божественне піднесення, що дарує відчуття спокою",72.0,ЧАЙНА КАРТА
4683,89,Чай Трав'яний бленд ромашки та меду (450мл),"М’який квітковий аромат ромашки дарує атмосферу безтурботності та спокою, а додавання теплих ноток меду малює безліч золотих зірок на нічному небі",72.0,ЧАЙНА КАРТА
4684,89,Чай Трав'яний бленд лимонної меліси та вербена (450мл),"Настій з вербени та лимонної меліси сприяє повній релаксації, а додавання апельсинової шкірки збагачує смак, додаючи смачні цитрусові нотки",72.0,ЧАЙНА КАРТА
4685,89,"Чай Трав'яний бленд анісу, лакриці та фенхелю (450мл)","Аніс зірчастий у поєднанні з локрицею та фенхелем створює надзвичайно приємний бленд, який зменшує відчуття важкості, роблячи прийом їжі справді легким",72.0,ЧАЙНА КАРТА
4686,89,"Чай Трав'яний бленд ройбушу, какао та імбиру (450мл)","Неймовірний бленд, у якому солодкі какао-боби та приємний на смак ройбуш пом'якшують пряні нотки імбиру та куркуми",72.0,ЧАЙНА КАРТА
4687,89,Сік томатний з сіллю,Прямий віджим,58.0,Напої
4688,89,Sprite,,38.0,Напої
4689,89,Fanta,,38.0,Напої
4690,90,Тарілка крафтових сирів (300г),"П'ять видів сиру - королівський, брі, дор-блю та пармезан. Подаємо з медом та грецькими",289.0,ХОЛОДНІ ЗАКУСКИ
4691,90,Асорті закусок до пива (150г),"Асорті сиров'яленого м'яса з чіпсами із лаваша та пряними грузинськими соусами.
Beer cold cuts",236.0,ХОЛОДНІ ЗАКУСКИ
4692,90,Грузинська закуска (580 г),"Холодна закуска на компанію в яку входять: Рулетики з баклажана, Фаршировані перчики, Чіпси з лаваша, Маринований кабачок, Маринована слива, Капуста по-грузинськи.",220.0,ХОЛОДНІ ЗАКУСКИ
4693,90,Рулетики з баклажана з трюфельною пастою (170г),Рулетики з баклажанів з традиційною грузинською горіховою начинкою та трюфельною пастою.,168.0,ХОЛОДНІ ЗАКУСКИ
4694,90,Асорті овочеве (300г),Овочі та сир Сулугуні,153.0,ХОЛОДНІ ЗАКУСКИ
4695,90,Гострі перчики з пряним сиром (150г),Мариновані гострі перчики фаршировані пряним сиром з часниковою олією,118.0,ХОЛОДНІ ЗАКУСКИ
4696,90,Цезар з гранатом по-грузинськи,"Мікс салату з грильованою курячою грудкою, помідорами чері, зернами гранату, тертим пармезаном та чіпсами з лаваша, заправляємо соусом Цезар",218.0,САЛАТИ
4697,90,Салат з сиром Халумі (200 г),"Хрусткий мікс салату, запечений Болгарський перець, Соус із в'ялених томатів, в'ялені томати, смажений сир Халумі.",213.0,САЛАТИ
4698,90,Салат Сікварулі (250г),"Салат з курячої печінки з карамелізованою грушею, мікс-салатом та мигдальними пластівцями",198.0,САЛАТИ
4699,90,Салат Грузинський (250г),"Традиційний салат зі свіжих овочів (огірок, помідор, цибуля) з горіховою пастою та грузинськими спеціями",135.0,САЛАТИ
4700,90,Салат Панцонелла з тунцем (250Г),"Салат з помідорів з кримською цибулею, заправлених пряною олією з грузинськими спеціями та консервованим тунцем",135.0,САЛАТИ
4701,90,Борщ по-грузинськи з паляницею (400г),"Насичений пряний борщ з грунськими спеціями, подаємо з великим шматком підкопченого ребра та з грузинською паляницею",173.0,ПЕРШІ СТРАВИ
4702,90,Суп Харчо (300г),Традиційний грузинський томатний суп з яловичиною та прямо-гострими спеціями,128.0,ПЕРШІ СТРАВИ
4703,90,Баклажан запечений з сиром по-грузинськи (180г),"Барлажан запечений з в'ялиними томатами, трюфелем та  сиром Сулугуні",139.0,ГАРНІРИ
4704,90,Карамелізований Ананас (200г),"Пікантний ананас з перцем чілі, запечений на грилі",137.0,ГАРНІРИ
4705,90,Овочі гриль (200г),"Грильовані овочі - печериці, цукіні, баклажани, болгарський перець, цибуля",109.0,ГАРНІРИ
4706,90,Картопляне пюре з трюфельною пастою (150г),Пюре з молодої картоплі з ароматною трюфельною пастою,98.0,ГАРНІРИ
4707,90,Еларджі (грузинський банош) (150 г),Кукурудзяна каша на вершках і вершковому маслі з сиром Сулугуні і Бринзою.,98.0,ГАРНІРИ
4708,90,Картопля в соусі Чкмерулі (150г),Відварна картопля з зеленню в соусі Чкмерулі,93.0,ГАРНІРИ
4709,90,Грузинське застілля на 4 особи (2750г),"В сет входить: Грузинський салат, Гострі перчики з пряним сиром, Рулетики з баклажанів з горіхами та трюфельною пастою, Свинний шашлик, Курячі крильця в соусі Чкмерулі, Люля-кебаб, Ткемалі, Аджика, Шоті та Пляшка фірмового грузинського вина",1716.0,ОСНОВНІ СТРАВИ
4710,90,Сет грильового м'яса (1350г),"Великий сет м'яса до якого входять традиційний грузинський Люля-кебаб, соковиті Запечені ребра та Шашлик, Курячі крильця з хрумкою скоринко , Соуси власного виробництва аджика, ткемалі та карамелізований ананас-чилі з гриля.",1043.0,ОСНОВНІ СТРАВИ
4711,90,Форель з соусом ткемалі (250/50г),"Форель, запечена з лемонграсом. Подаємо з соусом Ткемалі",386.0,ОСНОВНІ СТРАВИ
4712,90,"Філе лосося, запечене з картоплею в соусі Чкмерулі (300г)","Філе лосося, запечене до хрумкої скоринки з молодою картоплею в ароматному соусі Чкмерулі",338.0,ОСНОВНІ СТРАВИ
4713,90,Тартар з лосося (250 г),"Подрібний лосось запечений з сиром сулугуні, подається з грінками з грузинського шоті і каперсами.",313.0,ОСНОВНІ СТРАВИ
4714,90,Запечені свинні ребра з соусом сацебелі (300/50г),"Свині ребра, запечені на грилі",263.0,ОСНОВНІ СТРАВИ
4715,90,Свинний шашлик з соусом сацебелі (200/50г),Свиний шашлик,248.0,ОСНОВНІ СТРАВИ
4716,90,Люля-кебаб з соусом сацебелі (200/50г),Суміш фаршу з яловичини та свинини з гриля,232.0,ОСНОВНІ СТРАВИ
4717,90,Чкмерулі (300г),Курятина у вершковому соусі з пряними травами,213.0,ОСНОВНІ СТРАВИ
4718,90,Аджабсандалі з м'ясом (300г),"Традиційна грузинська страва з тушкованими овочами (помідор, баклажан, болгарський перець) та яловичиною",178.0,ОСНОВНІ СТРАВИ
4719,90,Плов грузинський з барбарисом (300г),"Грузинський плов з рису Басматі з соковитою свининою, ягодами барбарису та ароматними спеціями",153.0,ОСНОВНІ СТРАВИ
4720,90,Сет хінкалі + фірмовий напій (1010г),"Хінкалі з сиром - сулугуні, імеретинський сир, вершковий соус (6 шт.) Хінкалі зі свининою та телятиною - яловичий та свинний фарш, кінза, перець чілі, грузинські спеції (6 шт.)
Та 1 літр хмільного світлого + чіпси з лаваша з грузинськими спеціями",493.0,ХІНКАЛІ
4721,90,Хінкалі з сиром (80г),Традиційні грузинські хінкалі з сиром,40.0,ХІНКАЛІ
4722,90,Хінкалі з м'ясом (80г),Традиційні грузинські хінкалі з м'ясом,36.0,ХІНКАЛІ
4723,90,Хінкалі з бараниною (80 г),"Хінкалі з м'ясом молодого ягняти заправленим грузинськими спеціями, з додаванням часнику, кінзи і чілі.",36.0,ХІНКАЛІ
4724,90,"Хачапурі ""Чотири сири"" (450г)","Хачапурі з чотирма видами сиру — сулугуні, імеритинський, дор-блю, ементаль.
Four cheeses Khachapuri",258.0,ХАЧАПУРІ
4725,90,Хачапурі Чураско (500г),Хачапурі з дріжджового тіста із яловичим фаршем та сиром сулугуні,253.0,ХАЧАПУРІ
4726,90,Хачапурі по-мегрельськи (400г),Хачапурі з дріжджового тіста зі сулугуні та імеритинським сиром,198.0,ХАЧАПУРІ
4727,90,Шоті (150г),Традиційний грузинський хліб,33.0,ХАЧАПУРІ
4728,90,Пармезан до хачапурі (30г),Пармезан до хачапурі,33.0,ХАЧАПУРІ
4729,90,Фермерський яблучний сік (300мл),Натуральний фермерський сік прямого віджиму,53.0,КРАФТОВІ НАПОЇ
4730,90,Ферменський томатний сік (330мл),Натуральний фермерський сік прямого віджиму,53.0,КРАФТОВІ НАПОЇ
4731,90,Лимонад ананасовий (330мл),Лимонад ананасовий,48.0,КРАФТОВІ НАПОЇ
4732,90,Лимонад імбирний (330мл),Лимонад імбирний,48.0,КРАФТОВІ НАПОЇ
4733,90,Лимонад Натахтарі (500мл),Лимонад Натахтарі,87.0,НАПОЇ
4734,90,Боржомі (500мл),Вода газована,73.0,НАПОЇ
4735,90,Бумбулі з лаймом (150г),Корж з пісочного печива з ніжним вершково-сирним кремом з ароматом топленого масла та лайму.,128.0,ДЕСЕРТИ
4736,91,Чікен лавабдар (350г),"Курка, приготована з сиром у вершково-томатному соусі",290.0,СТРАВИ З КУРКИ
4737,91,Батьї да мург (350г),"Маринована курка, приготована на грилі в томатно-вершковому соусі",290.0,СТРАВИ З КУРКИ
4738,91,Чікен чангизі (350г),"Курка, приготована в м'якій пряній підливці, приправлена паприкою і індійськими спеціями",280.0,СТРАВИ З КУРКИ
4739,91,Чікен тика масала (350г),Страва зі шматочків смаженої маринованої курки в гострому карі,260.0,СТРАВИ З КУРКИ
4740,91,Кадаі Чікен (350г),"Смачна курка, смажена в густому гострому томатному соусі, приготованому з індійськими спеціями",260.0,СТРАВИ З КУРКИ
4741,91,Батар Чікен (350г),"Маринована курка з томатами, маслом та соусом кеш'ю",260.0,СТРАВИ З КУРКИ
4742,91,Чікен карі (300г),Курка в томатному соусі з індійськими спеціями,190.0,СТРАВИ З КУРКИ
4743,91,Панір тіка (250г),Мариноване паніре на грилі зі спеціями тандурі та кефіром,210.0,СТРАВИ ПРИГОТОВАНІ В ТАНДУРІ
4744,91,Курка тіка (250г),"Курка маринована в кефірному соусі, підготовлена ​​на грилі",210.0,СТРАВИ ПРИГОТОВАНІ В ТАНДУРІ
4745,91,Сагі панір (350г),"Сир під густим вершково-томатним соусом, приправлений індійськими спеціями",290.0,СИРНІ СТРАВИ
4746,91,Панір тіка масала (350г),"Індійська страва з маринованого сиру, подається в пряному соусі",260.0,СИРНІ СТРАВИ
4747,91,Палак панір (350г),"Сир у густому пюре зі шпинату, приправлений індійськими спеціями",260.0,СИРНІ СТРАВИ
4748,91,Кадаі панір (350г),"Сир, приготований з цибулею, томатним соусом та індійськими спеціями",260.0,СИРНІ СТРАВИ
4749,91,Панір батар масала (350г),Насичена вершкова страва з сиру в томатно-вершковому маслі та кеш'ю,250.0,СИРНІ СТРАВИ
4750,91,Матар панір (300г),"Північно-індійська страва, що складається з гороху і сиру в цибулевому соусі, приправленому індійськими спеціями",200.0,СИРНІ СТРАВИ
4751,91,Масрум матар масала (300г),"Гриб, горох, приготований в густій цибулевій підливій, що містить спеції",180.0,ОВОЧЕВІ СТРАВИ
4752,91,Субз залфризі (300г),"Мікс овочів, приготований в томатному соусі з солодко-кислим смаком",160.0,ОВОЧЕВІ СТРАВИ
4753,91,Мікс видж (300г),Суміш овочів в традиційному індійському цибулево-білому соусі,130.0,ОВОЧЕВІ СТРАВИ
4754,91,Дал Махані (350г),"Ціла чорна сочевиця, приготована з маслом і вершками",180.0,ДАЛ
4755,91,Дал Тадка (350г),"Страва з індійської сочевиці, приготована з олією, спеціями та травами",155.0,ДАЛ
4756,91,Дал Фрай (300г),"Популярна індійська карі-сочевиця, приготована ​​з цибулею, помідорами та індійськими спеціями",135.0,ДАЛ
4757,91,Чікен Біряні (350г),"Рис, який готується з курячими шматочами та індійськими спеціями",260.0,РИС
4758,91,Вег Біряні (350г),"Рис басматі, приготований з екзотичними овочами та індійськими спеціями",220.0,РИС
4759,91,Лимон рис (350г),"Рис басмати зі смаком лимона, арахісу та спецій",150.0,РИС
4760,91,Джіра Рис (350г),"Рис басматі, обсмажений в олії та кмині",140.0,РИС
4761,91,Плен рис (300г),Індійський басматі-рис,120.0,РИС
4762,91,Чіїз гарлик Наан (180г),"Наан, фарширований сиром та посипаний часником",110.0,ІНДІЙСЬКИЙ ХЛІБ
4763,91,Гарлік наан (120г),"Товстий корж, фарширований за часником",70.0,ІНДІЙСЬКИЙ ХЛІБ
4764,91,Батар Наан (130г),"Товстий хліб, приготований в духовці",60.0,ІНДІЙСЬКИЙ ХЛІБ
4765,91,Лачча Парата (80г),"Шаруватий хліб, приготований на олії",60.0,ІНДІЙСЬКИЙ ХЛІБ
4766,91,Наан (120г),"Товстий хліб, приготований в духовці",50.0,ІНДІЙСЬКИЙ ХЛІБ
4767,91,Газар гальва (200г),"Натерту моркву, молоко, цукор та горіхи перемішують і готують разом",140.0,ДЕСЕРТИ
4768,91,Гулаб джамун (2шт),"Молочні кульки, обсмажені та змочені в спеціях у липкому цукровому сиропі",120.0,ДЕСЕРТИ
4769,91,Банан Лассі (350мл),Лассі зі смаком банана,140.0,НАПОЇ
4770,91,Ананас Лассі (350мл),Лассі зі смаком ананаса,140.0,НАПОЇ
4771,91,Манго Лассі (350мл),Лассі зі смаком Манго,140.0,НАПОЇ
4772,91,Полуничний Лассі (350мл),Лассі зі смаком полуниці,120.0,НАПОЇ
4773,91,Ваніла Лассі (350мл),Лассі зі смаком ванілі,80.0,НАПОЇ
4774,91,Чай масала (200мл),"Чай, молоко і індійські спеції",70.0,НАПОЇ
4775,91,Солодкий Лассі (350мл),Кефір за цукор і кардемон,70.0,НАПОЇ
4776,91,Індійський чай з молоком (200мл),Чай з молоком,50.0,НАПОЇ
4777,91,Лимонно-імбирний медовий чай (200мл),Чай,50.0,НАПОЇ
4778,91,Лимонад Індійський (350мл),Лимонна вода з особливими індійськими спеціями лимонад,50.0,НАПОЇ
4779,91,Таньдай (350мл),"Кардамон, миндаль, солодке молоко",50.0,НАПОЇ
4780,91,Індійська кава з молоком (200мл),Кавовий напій,40.0,НАПОЇ
4781,91,Чорний чай з лимоном (200мл),Чай,25.0,НАПОЇ
4782,91,Зелений чай (200мл),Чай,20.0,НАПОЇ
4783,92,Avo-суші салат з креветками(440г),"Ніжне авокадо, тигрові креветки, манго, хіяші вакаме, боби едамаме, чері, рукола, суші-рис, соус Папрік, соєвий соус, кунжут, мікрогрін",299.0,АВТОРСЬКІ СТРАВИ
4784,92,Avo-бургер з креветками(280г),"Ніжне авокадо, тигрові креветки гриль, помідор, рукола, апельсиновий дресінг, бальзамічний крем, суміш кунжуту, чіпси з лаваша",290.0,АВТОРСЬКІ СТРАВИ
4785,92,Avo-суші салат з лосося(460г),"Ніжне авокадо, с/с лосось, манго, хіяші вакаме, боби едамаме, чері, рукола, суші-рис, соус Цезар, соєвий соус, кунжут, мікрогрін",280.0,АВТОРСЬКІ СТРАВИ
